assessid,commonname1,scientificname,family,tsyear,total,total_unit,ssb,ssb_unit
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1986,3309580,MT,2345404,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1986,,,1298590,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1987,3170973,MT,2334078,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1987,,,1148500,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1988,3244732,MT,2341143,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1988,,,1069980,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1989,3316719,MT,2414519,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1989,,,961606,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1990,3096014,MT,2275442,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1990,,,1029830,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1991,3374407,MT,2521380,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1991,,,1247150,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1992,3463702,MT,2525257,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1992,,,1268870,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1993,3355150,MT,2341188,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1993,,,1161180,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1994,3187204,MT,2127203,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1994,,,1083990,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1995,3354843,MT,2272166,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1995,,,1057130,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1996,3191611,MT,2304222,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1996,,,1143530,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1997,3357207,MT,2437513,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1997,,,1171520,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1998,3220661,MT,2378369,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1998,,,1194200,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,1999,3289398,MT,2419912,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,1999,,,1262610,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2000,3023339,MT,2167192,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,2000,,,1327620,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2001,2888316,MT,2096858,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,2001,,,1847910,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2002,2556921,MT,1680112,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,2002,,,2265870,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2003,2870110,MT,1672164,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,2003,,,2353680,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2004,2720139,MT,1827839,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,2004,,,2323050,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2005,3052396,MT,2251789,MT
NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,Mackerel,Scomber scombrus,Scombridae,2005,,,,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2006,2915510,MT,2231941,MT
WGMHSA-MACKNEICES-1972-2007-JENNINGS,Mackerel,Scomber scombrus,Scombridae,2007,,MT,,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1950,45316,MT,18087,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1951,43305,MT,17124,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1952,41302,MT,16105,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1953,39701,MT,15405,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1954,37246,MT,14305,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1955,35017,MT,13126,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1956,32323,MT,11769,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1957,30087,MT,10560,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1958,26703,MT,9104,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1959,25257,MT,8797,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1960,24550,MT,8438,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1961,21866,MT,7248,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1962,21429,MT,7134,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1963,20299,MT,6662,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1964,20574,MT,6716,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1965,21227,MT,6942,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1966,20007,MT,6568,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1967,20387,MT,6636,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1968,21121,MT,6965,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1969,21052,MT,7021,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1970,20024,MT,6674,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1971,21046,MT,7135,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1972,19869,MT,6709,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1973,19415,MT,6644,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1974,19993,MT,6779,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1975,19446,MT,6104,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1976,17238,MT,4611,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1977,12564,MT,3412,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1978,11745,MT,3174,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1979,11622,MT,3150,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1980,11440,MT,3108,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1981,10165,MT,3088,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1982,11580,MT,3112,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1983,9046,MT,2803,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1984,8074,MT,2263,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1985,9437,MT,2320,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1986,10902,MT,3009,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1987,12506,MT,3997,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1988,13410,MT,4307,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1989,13290,MT,4072,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1990,12710,MT,3644,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1991,13150,MT,3353,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1992,12701,MT,3716,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1993,12157,MT,3855,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1994,11377,MT,3407,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1995,11613,MT,3554,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1996,12018,MT,4081,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1997,12425,MT,4514,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1998,11631,MT,4109,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,1999,12862,MT,4259,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2000,13655,MT,4350,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2001,13804,MT,4629,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2002,14848,MT,5257,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2003,14981,MT,5616,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2004,13852,MT,5251,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2005,13748,MT,4935,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2006,14279,MT,4882,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2007,16139,MT,5672,MT
SEFSC-SPANMACKSATLC-1950-2008-JENSEN,Spanish mackerel,Scomberomorus maculatus,Scombridae,2008,18800,MT,,MT
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1975,0.46,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1975,0.629,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1976,1.91,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1976,0.702,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1977,2.033,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1977,0.912,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1978,0.7,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1978,1.505,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1979,1.615,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1979,0.958,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1980,1.238,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1980,0.899,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1981,1.022,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1981,1.25,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1982,0.82,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1982,1.917,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1983,0.94,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1983,1.045,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1984,3.305,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1984,0.921,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1985,0.828,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1985,0.677,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1986,1.143,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1986,0.622,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1987,0.405,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1987,0.629,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1988,0.712,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1988,0.421,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1989,0.217,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1989,0.323,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1990,0.925,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1990,0.235,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1991,0.193,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1991,0.329,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1992,0.429,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1992,0.281,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1993,0.124,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1993,0.464,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1994,0.263,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1994,0.215,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1995,0.328,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1995,0.789,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1996,0.265,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1996,0.513,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1997,0.423,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1997,0.145,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1998,0.228,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1998,1.588,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1999,0.194,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,1999,0.759,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2000,0.18,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2000,0.708,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2001,0.891,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2001,0.406,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2002,0.856,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2002,0.387,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2003,0.35,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2003,0.742,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2004,0.669,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2004,0.166,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2005,0.181,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2005,0.679,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2006,0.262,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2006,0.66,relative,,
NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2007,0.242,relative,,
NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane,Scophthalmus aquosus,Scophthalmidae,2007,0.191,relative,,
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1974,,MT,,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1975,,MT,,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1976,,MT,,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1977,20635,MT,6335,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1977,49471,MT,17865,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1978,21297,MT,6526,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1978,47926,MT,17118,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1979,19483,MT,5775,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1979,47718,MT,16783,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1980,16589,MT,4891,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1980,47326,MT,16428,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1981,16513,MT,4927,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1981,46166,MT,15768,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1982,16364,MT,4969,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1982,45731,MT,15438,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1983,16788,MT,5210,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1983,45824,MT,15212,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1984,17426,MT,5515,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1984,45853,MT,14996,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1985,18058,MT,5822,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1985,45754,MT,14740,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1986,18770,MT,6154,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1986,46326,MT,14781,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1987,19418,MT,6456,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1987,46474,MT,14695,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1988,19938,MT,6713,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1988,46460,MT,14588,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1989,20433,MT,6929,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1989,45334,MT,14057,MT
AFSC-REYEROCKBSAI-1977-2009-STANTON,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1990,20491,MT,6872,MT
AFSC-REYEROCKGA-1974-2007-MELNYCHUK,Rougheye rockfish,Sebastes aleutianus,Scorpaenidae,1990,43633,MT,13322,MT
