"","assessid","stockid","common_name","lme","year","ssb","ssb_unit","recruitment","recruitment_unit"
"9127","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1970,4078.4,"E06larvae",9603,"E03"
"9128","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1971,4035.9,"E06larvae",8071,"E03"
"9129","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1972,4008.1,"E06larvae",6085,"E03"
"9130","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1973,3966.3,"E06larvae",5873,"E03"
"9131","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1974,3932,"E06larvae",6927,"E03"
"9132","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1975,3888.3,"E06larvae",5474,"E03"
"9133","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1976,3876.8,"E06larvae",7124,"E03"
"9134","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1977,3847.2,"E06larvae",4423,"E03"
"9135","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1978,3808.9,"E06larvae",5132,"E03"
"9136","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1979,3737.9,"E06larvae",4326,"E03"
"9137","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1980,3584.4,"E06larvae",3264,"E03"
"9138","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1981,3419.6,"E06larvae",4878,"E03"
"9139","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1982,3168.1,"E06larvae",4344,"E03"
"9140","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1983,2904.9,"E06larvae",4848,"E03"
"9141","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1984,2676.5,"E06larvae",5806,"E03"
"9142","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1985,2469.2,"E06larvae",6759,"E03"
"9143","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1986,2253.9,"E06larvae",4320,"E03"
"9144","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1987,2108.9,"E06larvae",5610,"E03"
"9145","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1988,2000.2,"E06larvae",3994,"E03"
"9146","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1989,1916.1,"E06larvae",6193,"E03"
"9147","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1990,1843.6,"E06larvae",6865,"E03"
"9148","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1991,1793.6,"E06larvae",7582,"E03"
"9149","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1992,1744.1,"E06larvae",8700,"E03"
"9150","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1993,1652.9,"E06larvae",6836,"E03"
"9151","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1994,1627.9,"E06larvae",14068,"E03"
"9152","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1995,1614.2,"E06larvae",9461,"E03"
"9153","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1996,1632.7,"E06larvae",6007,"E03"
"9154","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1997,1684.3,"E06larvae",6603,"E03"
"9155","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1998,1778.8,"E06larvae",6270,"E03"
"9156","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",1999,1923.6,"E06larvae",13305,"E03"
"9157","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2000,2126.8,"E06larvae",8678,"E03"
"9158","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2001,2375.1,"E06larvae",7900,"E03"
"9159","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2002,2580.9,"E06larvae",6013,"E03"
"9160","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2003,2759.6,"E06larvae",3359,"E03"
"9161","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2004,2844.9,"E06larvae",4681,"E03"
"9162","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2005,2970.5,"E06larvae",4510,"E03"
"9163","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2006,3100.3,"E06larvae",4700,"E03"
"9164","NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Black rockfish","California Current",2007,3226.5,"E06larvae",7339,"E03"
"9165","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1916,2077,"E06larvae",3220,"E03"
"9166","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1917,2077,"E06larvae",3220,"E03"
"9167","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1918,2076,"E06larvae",3220,"E03"
"9168","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1919,2075,"E06larvae",3219,"E03"
"9169","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1920,2074,"E06larvae",3219,"E03"
"9170","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1921,2073,"E06larvae",3219,"E03"
"9171","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1922,2071,"E06larvae",3218,"E03"
"9172","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1923,2069,"E06larvae",3218,"E03"
"9173","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1924,2066,"E06larvae",3217,"E03"
"9174","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1925,2064,"E06larvae",3216,"E03"
"9175","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1926,2060,"E06larvae",3215,"E03"
"9176","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1927,2057,"E06larvae",3214,"E03"
"9177","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1928,2053,"E06larvae",3213,"E03"
"9178","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1929,2049,"E06larvae",3212,"E03"
"9179","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1930,2045,"E06larvae",3211,"E03"
"9180","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1931,2040,"E06larvae",3209,"E03"
"9181","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1932,2035,"E06larvae",3208,"E03"
"9182","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1933,2030,"E06larvae",3207,"E03"
"9183","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1934,2026,"E06larvae",3205,"E03"
"9184","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1935,2021,"E06larvae",3204,"E03"
"9185","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1936,2015,"E06larvae",3202,"E03"
"9186","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1937,2009,"E06larvae",3200,"E03"
"9187","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1938,2003,"E06larvae",3198,"E03"
"9188","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1939,1997,"E06larvae",3197,"E03"
"9189","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1940,1992,"E06larvae",3195,"E03"
"9190","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1941,1985,"E06larvae",3193,"E03"
"9191","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1942,1987,"E06larvae",3194,"E03"
"9192","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1943,1991,"E06larvae",3195,"E03"
"9193","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1944,1994,"E06larvae",3196,"E03"
"9194","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1945,1996,"E06larvae",3196,"E03"
"9195","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1946,1990,"E06larvae",3195,"E03"
"9196","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1947,1987,"E06larvae",3194,"E03"
"9197","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1948,1978,"E06larvae",3191,"E03"
"9198","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1949,1967,"E06larvae",3188,"E03"
"9199","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1950,1954,"E06larvae",3184,"E03"
"9200","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1951,1937,"E06larvae",3178,"E03"
"9201","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1952,1917,"E06larvae",3172,"E03"
"9202","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1953,1903,"E06larvae",3167,"E03"
"9203","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1954,1892,"E06larvae",3164,"E03"
"9204","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1955,1879,"E06larvae",3160,"E03"
"9205","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1956,1864,"E06larvae",3155,"E03"
"9206","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1957,1845,"E06larvae",3148,"E03"
"9207","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1958,1828,"E06larvae",3142,"E03"
"9208","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1959,1793,"E06larvae",3130,"E03"
"9209","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1960,1767,"E06larvae",4120,"E03"
"9210","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1961,1752,"E06larvae",4867,"E03"
"9211","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1962,1744,"E06larvae",4739,"E03"
"9212","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1963,1735,"E06larvae",4908,"E03"
"9213","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1964,1728,"E06larvae",5678,"E03"
"9214","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1965,1732,"E06larvae",4428,"E03"
"9215","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1966,1733,"E06larvae",3484,"E03"
"9216","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1967,1741,"E06larvae",2694,"E03"
"9217","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1968,1757,"E06larvae",2336,"E03"
"9218","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1969,1758,"E06larvae",2439,"E03"
"9219","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1970,1765,"E06larvae",2158,"E03"
"9220","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1971,1752,"E06larvae",1466,"E03"
"9221","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1972,1740,"E06larvae",1474,"E03"
"9222","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1973,1698,"E06larvae",1509,"E03"
"9223","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1974,1600,"E06larvae",1958,"E03"
"9224","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1975,1473,"E06larvae",1420,"E03"
"9225","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1976,1342,"E06larvae",826,"E03"
"9226","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1977,1231,"E06larvae",752,"E03"
"9227","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1978,1127,"E06larvae",519,"E03"
"9228","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1979,1038,"E06larvae",575,"E03"
"9229","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1980,918,"E06larvae",775,"E03"
"9230","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1981,826,"E06larvae",1538,"E03"
"9231","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1982,673,"E06larvae",3946,"E03"
"9232","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1983,539,"E06larvae",1297,"E03"
"9233","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1984,416,"E06larvae",1107,"E03"
"9234","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1985,341,"E06larvae",2520,"E03"
"9235","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1986,277,"E06larvae",3035,"E03"
"9236","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1987,277,"E06larvae",1205,"E03"
"9237","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1988,268,"E06larvae",1310,"E03"
"9238","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1989,257,"E06larvae",2224,"E03"
"9239","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1990,256,"E06larvae",3032,"E03"
"9240","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1991,263,"E06larvae",2876,"E03"
"9241","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1992,275,"E06larvae",2883,"E03"
"9242","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1993,228,"E06larvae",6385,"E03"
"9243","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1994,205,"E06larvae",1364,"E03"
"9244","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1995,205,"E06larvae",1390,"E03"
"9245","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1996,228,"E06larvae",1540,"E03"
"9246","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1997,263,"E06larvae",1465,"E03"
"9247","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1998,289,"E06larvae",7792,"E03"
"9248","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",1999,323,"E06larvae",2074,"E03"
"9249","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2000,359,"E06larvae",1080,"E03"
"9250","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2001,401,"E06larvae",960,"E03"
"9251","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2002,447,"E06larvae",2094,"E03"
"9252","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2003,495,"E06larvae",1484,"E03"
"9253","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2004,537,"E06larvae",1806,"E03"
"9254","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2005,583,"E06larvae",1071,"E03"
"9255","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2006,618,"E06larvae",735,"E03"
"9256","NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Blue rockfish","California Current",2007,622,"E06larvae",2261,"E03"
"9257","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1951,3.58e+09,"E03eggs",3523,"E03"
"9258","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1952,3.56e+09,"E03eggs",3523,"E03"
"9259","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1953,3.547e+09,"E03eggs",3523,"E03"
"9260","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1954,3.486e+09,"E03eggs",3523,"E03"
"9261","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1955,3.396e+09,"E03eggs",3523,"E03"
"9262","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1956,3.285e+09,"E03eggs",3523,"E03"
"9263","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1957,3.088e+09,"E03eggs",3523,"E03"
"9264","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1958,2.858e+09,"E03eggs",3523,"E03"
"9265","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1959,2.565e+09,"E03eggs",5698,"E03"
"9266","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1960,2.359e+09,"E03eggs",1333,"E03"
"9267","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1961,2.221e+09,"E03eggs",1192,"E03"
"9268","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1962,2.213e+09,"E03eggs",52337,"E03"
"9269","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1963,2.311e+09,"E03eggs",860,"E03"
"9270","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1964,2.312e+09,"E03eggs",757,"E03"
"9271","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1965,2.801e+09,"E03eggs",890,"E03"
"9272","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1966,4.331e+09,"E03eggs",1344,"E03"
"9273","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1967,6.221e+09,"E03eggs",2156,"E03"
"9274","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1968,7.227e+09,"E03eggs",3044,"E03"
"9275","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1969,7.736e+09,"E03eggs",3199,"E03"
"9276","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1970,7.91e+09,"E03eggs",14364,"E03"
"9277","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1971,7.766e+09,"E03eggs",1818,"E03"
"9278","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1972,7.499e+09,"E03eggs",1982,"E03"
"9279","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1973,7.063e+09,"E03eggs",15876,"E03"
"9280","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1974,6.137e+09,"E03eggs",5545,"E03"
"9281","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1975,5.034e+09,"E03eggs",1291,"E03"
"9282","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1976,4.335e+09,"E03eggs",537,"E03"
"9283","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1977,3.961e+09,"E03eggs",23791,"E03"
"9284","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1978,4.027e+09,"E03eggs",1980,"E03"
"9285","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1979,3.923e+09,"E03eggs",8373,"E03"
"9286","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1980,3.6e+09,"E03eggs",1397,"E03"
"9287","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1981,3.552e+09,"E03eggs",1599,"E03"
"9288","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1982,3.584e+09,"E03eggs",151,"E03"
"9289","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1983,3.305e+09,"E03eggs",637,"E03"
"9290","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1984,2.837e+09,"E03eggs",10838,"E03"
"9291","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1985,2.256e+09,"E03eggs",1454,"E03"
"9292","NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Bocaccio","California Current",1986,1.858e+09,"E03eggs",1421,"E03"
